"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"WLD","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",2.70344694922443,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",0.99889012208657,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",1.34468911580137,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",1.08948593186916,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",1.65983520135132,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",1.96874615476844,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",1.66112956808587,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",1.76950879160666,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",1.73270588233256,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",1.9030394373034,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",1.53121307309532,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",1.65592091122227,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",1.70055187937899,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",1.89300458830767,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",1.65349087001446,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",1.81499635060642,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",1.7049009384598,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",1.72058189653318,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",1.47965116905442,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",1.70318834226248,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",1.6301414580889,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",1.77113668386835,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",1.83610090984567,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",1.81957613317581,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",1.75982918566102,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",1.84430955991132,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",1.79844961237522,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",1.79020979018475,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",1.80850816418973,
"CHN","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",1.83450915826616,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","1990",1.44922341679221,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","1991",1.54987834531023,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","1992",1.51724137909235,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","1993",1.54582763316747,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","1994",1.56680161922175,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","1995",1.55487804854346,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","1996",1.63069139938774,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","1997",1.70680628242464,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","1998",1.65934065897597,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","1999",1.77449168174224,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2000",2.10489510452712,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2001",2.07665505190302,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2002",2.05444646060718,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2003",2.57465986350771,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2004",2.94591651489185,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2005",2.89835766370468,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2006",2.96724807658662,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2007",3.09517857087586,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2008",3.21508381133846,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2009",2.87878228729174,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2010",3.09760348516392,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2011",3.1662900182361,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2012",3.44833948275861,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2013",3.06158665054762,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2014",2.75184275116662,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2015",3.42421465653526,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2016",3.31010452904005,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2017",3.34697462398039,
"COL","CROPYIELD","MAIZE","TONNE_HA","A","2018",3.38686718940906,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",0.99889012208657,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",0.99889012208657,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",0.99889012208657,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",0.99889012208657,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",0.99889012208657,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",0.99889012208657,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",0.99889012208657,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",0.99889012208657,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",0.99889012208657,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",0.99889012208657,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",0.99889012208657,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",0.99889012208657,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",0.99889012208657,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",0.99889012208657,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",0.99889012208657,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",0.99889012208657,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",0.99889012208657,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",0.99889012208657,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",0.99889012208657,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",0.99889012208657,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",0.99889012208657,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",0.99889012208657,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",0.99889012208657,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",0.99889012208657,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",0.99889012208657,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",0.99889012208657,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",0.99889012208657,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",1.05109169984146,
"CHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",1.06390105343546,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",0.99889012208657,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",0.999999967077668,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",1.33333328974522,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",1.33333328936189,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",1.33333328922222,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",1.33333328917922,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",0.999999950133003,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",0.99999990006401,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",1.99999980014102,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",1.99999980009902,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",1.99999980012402,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",1.99999980014202,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",1.99999980012902,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",0.99999990000001,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",0.99999990000001,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",0.99999990000001,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",0.999999918626008,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",0.99999990000001,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",0.99999990079801,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",0.99999990000001,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",0.99999990000001,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",0.99999990075501,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",0.99999990018301,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",0.99999990010001,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",0.99999990000001,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",0.99999990000001,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",0.99999990067101,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",0.999999530347347,
"PHL","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",0.999499541859439,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","1990",4.61261398155765,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","1991",3.41071590284943,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","1992",4.40383051820304,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","1993",4.18443581600023,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","1994",4.08815247109359,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","1995",4.24519694290407,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","1996",4.02993073469996,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","1997",4.1125752281719,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","1998",3.98227406165703,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","1999",3.94025030326686,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2000",4.06155108766731,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2001",4.02716776444843,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2002",4.22180578746652,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2003",4.14016265389507,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2004",4.2604017770315,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2005",4.84119659435163,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2006",4.73047357638186,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2007",4.9180260001294,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2008",5.05444840980917,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2009",5.02251073324735,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2010",4.78741624943704,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2011",4.65221510047263,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2012",4.89441794662421,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2013",5.05910087985476,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2014",5.17759956324516,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2015",5.09527217312274,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2016",4.89930016646418,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2017",5.05739063570092,
"KOR","CROPYIELD","MAIZE","TONNE_HA","A","2018",5.09107339618768,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",1.95650261903203,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",1.69513881266675,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",1.56352620452587,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",1.80813202146896,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",1.7210346332367,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",1.75004378308572,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",1.82629687474149,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",1.79237690214615,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",1.86634723318518,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",1.76303626296437,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",1.98334443810128,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",1.9844725555303,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",2.22137285810746,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",1.89283083907163,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",1.869312315123,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",1.93883561619892,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",2.1552239728548,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",2.0897510337199,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",1.99926191569316,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",2.17147642829278,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",2.33334937207279,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",2.08569242070022,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",2.26731252078847,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",2.16845528520699,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",2.31930282334887,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",2.17457447749521,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",2.39692594769041,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",2.35062572907583,
"BRICS","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",2.37642197443912,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","1990",3.46153846131657,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","1991",4.04473684189238,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","1992",4.52473572919557,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","1993",4.35517379127626,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","1994",4.23721881373263,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","1995",4.5218080886391,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","1996",4.03917050675733,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","1997",4.55630498520363,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","1998",6.07880690718748,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","1999",5.36938369759963,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","2000",5.41672046464117,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","2001",5.45612788612944,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","2002",6.07933884272399,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","2003",6.47653895796485,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","2004",6.39204788343771,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","2005",7.36004311867194,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","2006",5.903555373686,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","2007",7.66560958394413,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","2008",6.45092294150451,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","2009",5.5550381030671,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","2010",7.80888429725176,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","2011",6.35174806494925,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","2012",5.73511904746388,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","2013",6.60086366426895,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","2014",6.82382133980927,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","2015",7.30652831804353,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","2016",7.86075238615271,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","2017",7.3303673480141,
"ARG","CROPYIELD","MAIZE","TONNE_HA","A","2018",7.38717013160466,
"ZAF","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",0.99889012208657,
"ZAF","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",0.819277108075401,
"ZAF","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",1.49999999673913,
"ZAF","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",1.2363636341157,
"ZAF","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",0.907692306295858,
"ZAF","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",1.17647058769372,
"ZAF","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",1.37931034516529,
"ZAF","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",1.6079999987136,
"ZAF","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",1.5461538449645,
"ZAF","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",1.86170212567904,
"ZAF","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",1.11194029767766,
"ZAF","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",1.69354838573101,
"ZAF","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",2.020000002242,
"ZAF","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",0.913333333745171,
"ZAF","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",1.10000000173052,
"ZAF","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",1.13750000144266,
"ZAF","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",2.11999999894,
"ZAF","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",0.999999999512195,
"ZAF","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",1.1279999995488,
"ZAF","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",1.65916398660477,
"ZAF","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",1.35406698532199,
"ZAF","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",1.62100456583995,
"ZAF","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",1.25725338466978,
"ZAF","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",1.56063618914475,
"ZAF","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",1.88469184853187,
"ZAF","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",1.5574963607631,
"ZAF","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",1.47514910777474,
"ZAF","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",1.56999706637528,
"ZAF","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",1.58653127102947,
"CHE","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",0.99889012208657,
"CHE","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",2.49999987637601,
"CHE","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",1.99999990090851,
"CHE","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",2.49999987631601,
"CHE","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",2.49999987589551,
"CHE","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",2.49999987592201,
"CHE","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",2.99999985141051,
"CHE","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",2.66666657947578,
"CHE","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",3.99999980275951,
"CHE","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",3.99999960131904,
"CHE","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",3.99999840000464,
"CHE","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",3.99999960382104,
"CHE","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",2.49999984375064,
"CHE","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",1.99999997500013,
"CHE","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",3.49999992343783,
"CHE","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",1.99999997500013,
"CHE","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",2.99999994375019,
"CHE","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",2.99999994375019,
"CHE","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",2.99999994375019,
"CHE","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",2.9999999099997,
"CHE","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",2.9999999099997,
"CHE","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",2.9999999099997,
"CHE","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",2.9999999099997,
"CHE","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",3.99999983999921,
"CHE","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",2.9999999100003,
"CHE","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",2.9999999099997,
"CHE","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",2.9999999099997,
"CHE","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",2.9999999099997,
"CHE","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",2.9999999099997,
"TUR","CROPYIELD","MAIZE","TONNE_HA","A","1990",4.07766990212084,
"TUR","CROPYIELD","MAIZE","TONNE_HA","A","1991",4.24951266973694,
"TUR","CROPYIELD","MAIZE","TONNE_HA","A","1992",4.24618320529653,
"TUR","CROPYIELD","MAIZE","TONNE_HA","A","1993",4.5454545446281,
"TUR","CROPYIELD","MAIZE","TONNE_HA","A","1994",3.81443298890424,
"TUR","CROPYIELD","MAIZE","TONNE_HA","A","1995",3.68932038763314,
"TUR","CROPYIELD","MAIZE","TONNE_HA","A","1996",3.63636363570248,
"TUR","CROPYIELD","MAIZE","TONNE_HA","A","1997",3.81651376076761,
"TUR","CROPYIELD","MAIZE","TONNE_HA","A","1998",4.18181818105785,
"TUR","CROPYIELD","MAIZE","TONNE_HA","A","1999",4.43436293350688,
"TUR","CROPYIELD","MAIZE","TONNE_HA","A","2000",4.14414414339745,
"TUR","CROPYIELD","MAIZE","TONNE_HA","A","2001",3.99999999927273,
"TUR","CROPYIELD","MAIZE","TONNE_HA","A","2002",4.19999999916,
"TUR","CROPYIELD","MAIZE","TONNE_HA","A","2003",4.99999999910714,
"TUR","CROPYIELD","MAIZE","TONNE_HA","A","2004",5.50458715495329,
"TUR","CROPYIELD","MAIZE","TONNE_HA","A","2005",6.99999999883333,
"TUR","CROPYIELD","MAIZE","TONNE_HA","A","2006",7.11007462553917,
"TUR","CROPYIELD","MAIZE","TONNE_HA","A","2007",6.82432432300689,
"TUR","CROPYIELD","MAIZE","TONNE_HA","A","2008",7.18319327610367,
"TUR","CROPYIELD","MAIZE","TONNE_HA","A","2009",7.17905405284138,
"TUR","CROPYIELD","MAIZE","TONNE_HA","A","2010",7.25589225467073,
"TUR","CROPYIELD","MAIZE","TONNE_HA","A","2011",7.13073004972314,
"TUR","CROPYIELD","MAIZE","TONNE_HA","A","2012",7.38362760716154,
"TUR","CROPYIELD","MAIZE","TONNE_HA","A","2013",8.93939393803949,
"TUR","CROPYIELD","MAIZE","TONNE_HA","A","2014",9.02883156160412,
"TUR","CROPYIELD","MAIZE","TONNE_HA","A","2015",10.2399999983616,
"TUR","CROPYIELD","MAIZE","TONNE_HA","A","2016",10.1394169819171,
"TUR","CROPYIELD","MAIZE","TONNE_HA","A","2017",10.1901137770952,
"TUR","CROPYIELD","MAIZE","TONNE_HA","A","2018",10.2339421237121,
"BRA","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",2.01926908417549,
"BRA","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",2.4405408058787,
"BRA","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",2.35622213883014,
"BRA","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",2.25016723915028,
"BRA","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",1.98626895661298,
"BRA","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",2.24932680999848,
"BRA","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",2.29771353758482,
"BRA","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",2.35329596614379,
"BRA","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",2.37244493509987,
"BRA","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",2.40326399262019,
"BRA","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",2.71054634648843,
"BRA","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",2.57390322809579,
"BRA","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",2.80270377459064,
"BRA","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",2.30047653115443,
"BRA","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",2.23026515374031,
"BRA","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",2.37963484860525,
"BRA","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",2.81334243020572,
"BRA","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",2.81616560847711,
"BRA","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",2.63651255686711,
"BRA","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",2.94746304928378,
"BRA","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",3.12138591124953,
"BRA","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",2.63656363428703,
"BRA","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",2.93288090057718,
"BRA","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",2.86759583573485,
"BRA","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",3.02807465801568,
"BRA","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",2.87007518796129,
"BRA","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",3.12492599170182,
"BRA","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",3.02539085769281,
"BRA","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",3.05453290851549,
"EU28","CROPYIELD","MAIZE","TONNE_HA","A","1994",5.23983782802779,
"EU28","CROPYIELD","MAIZE","TONNE_HA","A","1995",5.49945166729854,
"EU28","CROPYIELD","MAIZE","TONNE_HA","A","1996",5.7994873481906,
"EU28","CROPYIELD","MAIZE","TONNE_HA","A","1997",6.75864584582005,
"EU28","CROPYIELD","MAIZE","TONNE_HA","A","1998",5.90680857968767,
"EU28","CROPYIELD","MAIZE","TONNE_HA","A","1999",6.52348162836881,
"EU28","CROPYIELD","MAIZE","TONNE_HA","A","2000",5.40304961915317,
"EU28","CROPYIELD","MAIZE","TONNE_HA","A","2001",6.34154076514984,
"EU28","CROPYIELD","MAIZE","TONNE_HA","A","2002",6.39954615013071,
